cursor,firstName,lastName,department,avgDifficulty,avgRating,numRatings,legacyId,link
YXJyYXljb25uZWN0aW9uOjM0MjE=,Sy-Bor,Wen,Mechanical Engineering,2,4,1,2028701,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2028701
YXJyYXljb25uZWN0aW9uOjM0MjI=,Catherine,Eckel,Economics,2,5,1,2679871,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2679871
YXJyYXljb25uZWN0aW9uOjM0MjM=,Nguyen,Hung,Engineering,3.3,3.6,8,2005338,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2005338
YXJyYXljb25uZWN0aW9uOjM0MjQ=,Coran,Watanabe,Chemistry,3,3.4,24,1825430,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1825430
YXJyYXljb25uZWN0aW9uOjM0MjU=,Anthony,Filippi,Geography,3,4.8,4,2557290,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2557290
YXJyYXljb25uZWN0aW9uOjM0MjY=,Mariana,Mateos,Agriculture,2.5,2.9,22,2083132,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2083132
YXJyYXljb25uZWN0aW9uOjM0Mjc=,Gwendolyn,Inocencio,English,5,3,1,2698723,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2698723
YXJyYXljb25uZWN0aW9uOjM0Mjg=,Dustin,McPhate,Mathematics,3,2.9,8,2431334,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2431334
YXJyYXljb25uZWN0aW9uOjM0Mjk=,Jorge,Seminario,Chemical Engineering,1,4.3,4,2208802,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2208802
YXJyYXljb25uZWN0aW9uOjM0MzA=,Ho-Yeong,Kang,Construction,1.3,4,4,2488857,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2488857
YXJyYXljb25uZWN0aW9uOjM0MzE=,Jhommpy,Garcia,Spanish,4.4,2.6,16,2418466,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2418466
YXJyYXljb25uZWN0aW9uOjM0MzI=,Shoshana,Eitan,Psychology,3.2,3.8,23,1173740,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1173740
YXJyYXljb25uZWN0aW9uOjM0MzM=,Terri,Pantuso,English,4.4,3.3,14,2307657,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2307657
YXJyYXljb25uZWN0aW9uOjM0MzQ=,Tarini,Konchady,Astronomy,5,3,1,2698771,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2698771
YXJyYXljb25uZWN0aW9uOjM0MzU=,Joel,Koopman,Management,4,2.7,9,2371427,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2371427
YXJyYXljb25uZWN0aW9uOjM0MzY=,Miwa,Ito,Communication,3.4,3.4,5,2590562,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2590562
YXJyYXljb25uZWN0aW9uOjM0Mzc=,Julie,Owens,Education,5,3,1,2677508,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2677508
YXJyYXljb25uZWN0aW9uOjM0Mzg=,Andrea,Alvarez,Health  Physical Education,2.4,2.4,21,2204527,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2204527
YXJyYXljb25uZWN0aW9uOjM0Mzk=,Jennifer,Evans,Health Science,5,2,5,2612141,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2612141
YXJyYXljb25uZWN0aW9uOjM0NDA=,Bruce,Hanik,Health  Physical Education,3.8,2.3,58,2101752,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2101752
YXJyYXljb25uZWN0aW9uOjM0NDE=,Matthew,Vess,Psychology,4.2,2.7,20,2320794,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2320794
YXJyYXljb25uZWN0aW9uOjM0NDI=,Carisa ,Armstrong,Health  Physical Education,4.6,1.5,9,2011910,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2011910
YXJyYXljb25uZWN0aW9uOjM0NDM=,Patrice,Poage,Mathematics,4.7,2.8,29,692355,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=692355
YXJyYXljb25uZWN0aW9uOjM0NDQ=,Michael,Harding,Accounting,5,3,2,2585265,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2585265
YXJyYXljb25uZWN0aW9uOjM0NDU=,James,Kolari,Finance,5,2.3,3,2482337,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2482337
YXJyYXljb25uZWN0aW9uOjM0NDY=,Taylor,Lathrop,Biology,2.3,4.6,24,2148874,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2148874
YXJyYXljb25uZWN0aW9uOjM0NDc=,Brittany,Bounds,History,4.1,2.1,14,1943836,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1943836
YXJyYXljb25uZWN0aW9uOjM0NDg=,Erin,Roark,Geology,5,2,5,2415743,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2415743
YXJyYXljb25uZWN0aW9uOjM0NDk=,Samuel,Villareal,Engineering,2.9,3.1,43,2204615,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2204615
YXJyYXljb25uZWN0aW9uOjM0NTA=,Amanda,Hoisington,Mathematics,4,3.3,7,2319958,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2319958
YXJyYXljb25uZWN0aW9uOjM0NTE=,Sung,Park,Engineering,2,3,4,2246464,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2246464
YXJyYXljb25uZWN0aW9uOjM0NTI=,Matilda Tillie,McVay,Engineering,4.1,3.1,26,1976132,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1976132
YXJyYXljb25uZWN0aW9uOjM0NTM=,Lucy,Miller,Communication,4,2.7,23,2086540,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2086540
YXJyYXljb25uZWN0aW9uOjM0NTQ=,Tatiana,Erukhimova,Physics,4.7,3.2,66,951201,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=951201
YXJyYXljb25uZWN0aW9uOjM0NTU=,Bilal,Erturk,Business,3.8,2.6,5,2457481,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2457481
YXJyYXljb25uZWN0aW9uOjM0NTY=,Ryan,Larkin,Accounting,4.6,4.5,22,2161762,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2161762
YXJyYXljb25uZWN0aW9uOjM0NTc=,Linglin,Xie,Nutrition amp Foods,3.8,3.2,6,2335165,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2335165
YXJyYXljb25uZWN0aW9uOjM0NTg=,Phanourios,Tamamis,Chemical Engineering,3,3.5,29,2218511,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2218511
YXJyYXljb25uZWN0aW9uOjM0NTk=,Constantin,Onica,Mathematics,3.5,3.1,85,1942758,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1942758
YXJyYXljb25uZWN0aW9uOjM0NjA=,Darren,Homrighausen,Statistics,3,3.7,21,2562976,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2562976
YXJyYXljb25uZWN0aW9uOjM0NjE=,Matthew,Whiteacre,Engineering,4.4,3,9,2125464,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2125464
YXJyYXljb25uZWN0aW9uOjM0NjI=,Siu,Chin,Physics,1.4,4.8,8,1823103,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1823103
YXJyYXljb25uZWN0aW9uOjM0NjM=,Bugrahan,Yalvac,Education,3.5,2,2,2317591,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2317591
YXJyYXljb25uZWN0aW9uOjM0NjQ=,Kimberly,Rife,Education,3.3,1.7,6,2200567,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2200567
YXJyYXljb25uZWN0aW9uOjM0NjU=,Kristi,Shryock,Engineering,4.4,2.4,14,2288440,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2288440
YXJyYXljb25uZWN0aW9uOjM0NjY=,Robert,Korty,Atmospheric Sciences,4.7,4,3,2688206,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2688206
YXJyYXljb25uZWN0aW9uOjM0Njc=,Caroline,Arnosky,Accounting,3.7,4,24,2465234,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2465234
YXJyYXljb25uZWN0aW9uOjM0Njg=,Pedro,Bento,Economics,2.2,4,5,2217640,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2217640
YXJyYXljb25uZWN0aW9uOjM0Njk=,George,Naufal,Economics,4,3.7,17,2102783,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2102783
YXJyYXljb25uZWN0aW9uOjM0NzA=,Jeannie,Barrett,Accounting,4.1,3.8,33,1291139,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1291139
YXJyYXljb25uZWN0aW9uOjM0NzE=,Allison,Hopkins,Anthropology,4.1,1.9,12,2163455,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2163455
YXJyYXljb25uZWN0aW9uOjM0NzI=,Susan,Sutherland,Art History,3.1,2.8,45,2007007,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2007007
YXJyYXljb25uZWN0aW9uOjM0NzM=,Pushkar,Lele,Chemical Engineering,2.4,3.8,5,2645810,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2645810
YXJyYXljb25uZWN0aW9uOjM0NzQ=,Soon-Mi,Lim,Chemistry,2.6,3.6,23,1875743,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1875743
YXJyYXljb25uZWN0aW9uOjM0NzU=,Perla,Balbuena,Chemical Engineering,2.5,4.5,4,2576064,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2576064
YXJyYXljb25uZWN0aW9uOjM0NzY=,Joda,Wolfe,Health  Physical Education,3.6,2,12,2216267,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2216267
YXJyYXljb25uZWN0aW9uOjM0Nzc=,Amy,Glass,Economics,1.9,2.8,18,1999076,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1999076
YXJyYXljb25uZWN0aW9uOjM0Nzg=,Michael,Golding,Biomedical,3.3,3,2,2092010,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2092010
YXJyYXljb25uZWN0aW9uOjM0Nzk=,Winfried ,Teizer ,Physics,3.7,4,15,1970512,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1970512
YXJyYXljb25uZWN0aW9uOjM0ODA=,James,Pennington,Chemistry,4.4,4.2,86,8292,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=8292
YXJyYXljb25uZWN0aW9uOjM0ODE=,Misty,Stiles,Education,4.7,2.3,18,2434861,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2434861
YXJyYXljb25uZWN0aW9uOjM0ODI=,Taylor,Paskett,Accounting,0,0,0,2699455,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2699455
YXJyYXljb25uZWN0aW9uOjM0ODM=,Myles,Garrett,Mathematics,0,0,0,2699493,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2699493
YXJyYXljb25uZWN0aW9uOjM0ODQ=,Stephen,Riegg,History,4.4,3.4,27,2208433,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2208433
YXJyYXljb25uZWN0aW9uOjM0ODU=,Joel,Zinn,Mathematics,3.3,4,2,2103089,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2103089
YXJyYXljb25uZWN0aW9uOjM0ODY=,Lisa,Campbell,Science,1.1,4.4,9,2331711,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2331711
YXJyYXljb25uZWN0aW9uOjM0ODc=,Douglas,Allaire,Mechanical Engineering,1.7,2.3,25,2082367,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2082367
YXJyYXljb25uZWN0aW9uOjM0ODg=,Paul,Kellstedt,Political Science,2.7,3.7,7,2071192,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2071192
YXJyYXljb25uZWN0aW9uOjM0ODk=,Adam,Seipp,History,4.8,3.3,7,1565894,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1565894
YXJyYXljb25uZWN0aW9uOjM0OTA=,Anoosheh,Heidarzadeh,Engineering,4,4.4,16,2463773,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2463773
YXJyYXljb25uZWN0aW9uOjM0OTE=,Susan,Milstein,Health & Kinesiology,3.3,3.2,19,2551178,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2551178
YXJyYXljb25uZWN0aW9uOjM0OTI=,Christine,Tisone,Health  Physical Education,4.4,2,13,2242830,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2242830
YXJyYXljb25uZWN0aW9uOjM0OTM=,Leonel,Alvarado,Engineering,5,3.5,2,2623998,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2623998
YXJyYXljb25uZWN0aW9uOjM0OTQ=,John,Moore,Computer Science,2.3,4.2,21,2181152,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2181152
YXJyYXljb25uZWN0aW9uOjM0OTU=,Irina,Holmes,Mathematics,4.5,3.4,17,2540601,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2540601
YXJyYXljb25uZWN0aW9uOjM0OTY=,Logan,Porter,Engineering,4.9,3.5,10,2543258,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2543258
YXJyYXljb25uZWN0aW9uOjM0OTc=,Yuan,Dai,Science,3,3,1,2699983,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2699983
YXJyYXljb25uZWN0aW9uOjM0OTg=,Antonio,Rene,Health Science,3,1.5,6,2661702,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2661702
YXJyYXljb25uZWN0aW9uOjM0OTk=,David,Briske,Science,3.4,3.3,15,2010477,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2010477
YXJyYXljb25uZWN0aW9uOjM1MDA=,Terry,Gentry,Soils,3.1,3.4,8,2470210,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2470210
YXJyYXljb25uZWN0aW9uOjM1MDE=,Huiyan,Sang,Statistics,3.2,3.8,9,2377038,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2377038
YXJyYXljb25uZWN0aW9uOjM1MDI=,Jianxin,Zhou,Mathematics,2.2,4.2,14,2092730,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2092730
YXJyYXljb25uZWN0aW9uOjM1MDM=,Jessica,Herzogenrath,History,4.9,1.6,20,2606127,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2606127
YXJyYXljb25uZWN0aW9uOjM1MDQ=,Shahina,Rahman,Statistics,2.7,3,25,2452435,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2452435
YXJyYXljb25uZWN0aW9uOjM1MDU=,Ana Carolina Diaz,Beltran,Education,3.6,1.7,22,2530405,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2530405
YXJyYXljb25uZWN0aW9uOjM1MDY=,Seth,Polsley,Computer Science,4.4,3,7,2641728,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2641728
YXJyYXljb25uZWN0aW9uOjM1MDc=,Ben,Lynch,Mathematics,4.1,3,66,2074583,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2074583
YXJyYXljb25uZWN0aW9uOjM1MDg=,Daniel,Vecellio,Geography,4.3,3,3,2555029,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2555029
YXJyYXljb25uZWN0aW9uOjM1MDk=,Charles,Lafon,Geography,3.8,2.9,30,314593,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=314593
YXJyYXljb25uZWN0aW9uOjM1MTA=,Tony,Marraro,Construction,4.1,4.3,7,2343323,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2343323
YXJyYXljb25uZWN0aW9uOjM1MTE=,Leslie,Cizmas,Health Science,4.2,2.7,15,2432977,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2432977
YXJyYXljb25uZWN0aW9uOjM1MTI=,Danila,Serra,Economics,0,0,0,2700175,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2700175
YXJyYXljb25uZWN0aW9uOjM1MTM=,Charles,Brooks,History,4.1,3,145,1093011,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1093011
YXJyYXljb25uZWN0aW9uOjM1MTQ=,Dominique,Williams,Health amp Kinesiology,4.8,1.2,13,2556685,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2556685
YXJyYXljb25uZWN0aW9uOjM1MTU=,Maya,Johnson,Mathematics,3.9,2.5,109,2009704,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2009704
YXJyYXljb25uZWN0aW9uOjM1MTY=,Michelle,Pozzi,Biochemistry,3.6,4.1,45,2177748,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2177748
YXJyYXljb25uZWN0aW9uOjM1MTc=,Xuan,Wang,Chemistry,3.8,3.2,4,2534937,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2534937
YXJyYXljb25uZWN0aW9uOjM1MTg=,Rodrigo,Velez,Economics,2.5,3.6,36,2016627,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2016627
YXJyYXljb25uZWN0aW9uOjM1MTk=,Wendy,Boswell,Business,5,3,1,2700247,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2700247
YXJyYXljb25uZWN0aW9uOjM1MjA=,Sebastian,Scherr,Communication,4.9,1.9,11,2639104,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2639104
YXJyYXljb25uZWN0aW9uOjM1MjE=,Laura,Osborne,Psychology,4.4,2.6,25,2149519,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2149519
YXJyYXljb25uZWN0aW9uOjM1MjI=,robin,veldman,Religion,4.5,3,2,2664524,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2664524
YXJyYXljb25uZWN0aW9uOjM1MjM=,Shelby,Landmark,Communication,3.4,4,5,2476773,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2476773
YXJyYXljb25uZWN0aW9uOjM1MjQ=,Bryan,Maggard,Engineering,3.6,3.4,5,2281405,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2281405
YXJyYXljb25uZWN0aW9uOjM1MjU=,Quan,Zhou,Statistics,5,1,2,2597663,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2597663
YXJyYXljb25uZWN0aW9uOjM1MjY=,Christine,Merlin,Biological Sciences,3.9,3.4,13,2337246,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2337246
YXJyYXljb25uZWN0aW9uOjM1Mjc=,Darrell,Lynch,Anthropology,4.4,1.9,67,2035719,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2035719
YXJyYXljb25uZWN0aW9uOjM1Mjg=,Patrick,Shamberger,Materials Science & Eng.,4.5,3.6,8,2474941,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2474941
YXJyYXljb25uZWN0aW9uOjM1Mjk=,Miladin,Radovic,Materials Science & Eng.,1.7,4.4,15,2285428,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2285428
YXJyYXljb25uZWN0aW9uOjM1MzA=,Hande,Ozcan,Materials Science & Eng.,0,0,0,2700379,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2700379
YXJyYXljb25uZWN0aW9uOjM1MzE=,Ivan,Damnjanovic,Civil Engineering,5,3.5,6,2611910,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2611910
YXJyYXljb25uZWN0aW9uOjM1MzI=,Duncan,MacKenzie,Biology,4.2,4.2,17,714352,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=714352
YXJyYXljb25uZWN0aW9uOjM1MzM=,Billy,Brocato,Sociology,3.8,2.2,20,1979922,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1979922
YXJyYXljb25uZWN0aW9uOjM1MzQ=,April,Hatfield,History,3.6,3.5,14,2130855,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2130855
YXJyYXljb25uZWN0aW9uOjM1MzU=,Andrew,Dessler,Atmospheric Sciences,4.1,3,19,2102971,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2102971
YXJyYXljb25uZWN0aW9uOjM1MzY=,Scott,Miller,Engineering,3.8,3.7,25,2144956,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2144956
YXJyYXljb25uZWN0aW9uOjM1Mzc=,Carl,Gutke,Spanish,4.3,2.5,15,2313475,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2313475
YXJyYXljb25uZWN0aW9uOjM1Mzg=,Chad,Nelson,Physical Education,4.9,1.4,25,2211803,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2211803
YXJyYXljb25uZWN0aW9uOjM1Mzk=,Nicholas,Perez,Geology,4.3,3.3,3,2268667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2268667
YXJyYXljb25uZWN0aW9uOjM1NDA=,Hiroko,Kitajima,Geology,3.2,3.2,6,2172321,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2172321
YXJyYXljb25uZWN0aW9uOjM1NDE=,William,Lamb,Geology,3.8,3.4,9,2020704,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2020704
YXJyYXljb25uZWN0aW9uOjM1NDI=,Julia,Reece,Geology,5,3,1,2395109,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2395109
YXJyYXljb25uZWN0aW9uOjM1NDM=,Benchun,Duan,Geology,2.8,3.9,10,1905765,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1905765
YXJyYXljb25uZWN0aW9uOjM1NDQ=,Mike,Pope,Geology,3,4,1,2469243,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2469243
YXJyYXljb25uZWN0aW9uOjM1NDU=,Christina,Belanger,Geology,4.5,3,2,2446491,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2446491
YXJyYXljb25uZWN0aW9uOjM1NDY=,Billy,McKim,Agriculture,4.6,2.6,15,2128011,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2128011
YXJyYXljb25uZWN0aW9uOjM1NDc=,Janica,Magat,Political Science,3,4,2,2621819,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2621819
YXJyYXljb25uZWN0aW9uOjM1NDg=,Michelle,Diaz,Accounting,1.4,4,5,2418940,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2418940
YXJyYXljb25uZWN0aW9uOjM1NDk=,Asko,Noormets,Ecosystem Science & Management,2.4,2.9,11,2317268,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2317268
YXJyYXljb25uZWN0aW9uOjM1NTA=,Kathleen,O'Reilly,Geography,3.5,3.7,20,1662135,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1662135
YXJyYXljb25uZWN0aW9uOjM1NTE=,Aref,Zarin,Biology,3,3.5,8,2635928,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2635928
YXJyYXljb25uZWN0aW9uOjM1NTI=,Mary,Wicksten,Biology,1.7,4.7,3,2344904,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2344904
YXJyYXljb25uZWN0aW9uOjM1NTM=,Rosana,Moreira,Engineering,0,0,0,2701400,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2701400
YXJyYXljb25uZWN0aW9uOjM1NTQ=,Nehemia,Geva,Political Science,4.2,2.3,13,1714450,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1714450
YXJyYXljb25uZWN0aW9uOjM1NTU=,Theresa,Murphrey,Agriculture,4.9,3,3,2067035,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2067035
YXJyYXljb25uZWN0aW9uOjM1NTY=,Grace,Adinku,Theater,4.4,1.3,8,2639768,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2639768
YXJyYXljb25uZWN0aW9uOjM1NTc=,Hyeran,Jo,Political Science,4.1,3.4,15,2217169,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2217169
YXJyYXljb25uZWN0aW9uOjM1NTg=,John,Giardino,Geology,2.6,3.8,11,2637614,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2637614
YXJyYXljb25uZWN0aW9uOjM1NTk=,Dusty,Menzies,Agriculture,4.8,2.9,26,1864538,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1864538
YXJyYXljb25uZWN0aW9uOjM1NjA=,Barry,Boyd ,Agriculture,4.3,1.8,6,2012020,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2012020
YXJyYXljb25uZWN0aW9uOjM1NjE=,Victor,Arizpe,Spanish,4.4,2,16,2149725,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2149725
YXJyYXljb25uZWN0aW9uOjM1NjI=,Mindy,Bergman,Psychology & Sociology,4,3.4,22,762951,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=762951
YXJyYXljb25uZWN0aW9uOjM1NjM=,Sunil,Khatri,Computer Engineering,3.7,4.3,7,2034876,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2034876
YXJyYXljb25uZWN0aW9uOjM1NjQ=,Adam,Birchfield,Engineering,3.6,3,5,2672958,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2672958
YXJyYXljb25uZWN0aW9uOjM1NjU=,Mehrdad,Ehsani,Engineering,3.8,2,4,1596103,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1596103
YXJyYXljb25uZWN0aW9uOjM1NjY=,Xiaoning,Qian,Engineering,3.5,3,4,2220983,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2220983
YXJyYXljb25uZWN0aW9uOjM1Njc=,Nathan,Gober,Engineering,4.5,4,2,2554515,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2554515
YXJyYXljb25uZWN0aW9uOjM1Njg=,Jeffrey,Hatala,Public Health,0,0,0,2701890,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2701890
YXJyYXljb25uZWN0aW9uOjM1Njk=,Dylan,Shell,Computer Science,3,4.1,34,1871874,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1871874
YXJyYXljb25uZWN0aW9uOjM1NzA=,David,Barondeau,Chemistry,3.2,3.6,85,1664406,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1664406
YXJyYXljb25uZWN0aW9uOjM1NzE=,Yuzhe,Zhang,Economics,0,0,0,2702100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2702100
YXJyYXljb25uZWN0aW9uOjM1NzI=,Trevor,Hale,Statistics,2.1,2.8,27,2425470,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2425470
YXJyYXljb25uZWN0aW9uOjM1NzM=,Matthew,Yarnold,Civil Engineering,5,4,2,2557352,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2557352
YXJyYXljb25uZWN0aW9uOjM1NzQ=,Xiaofei,Song,Communication,3.3,1.7,13,2526052,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2526052
YXJyYXljb25uZWN0aW9uOjM1NzU=,Xichen,Sun,Business,0,0,0,2702364,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2702364
YXJyYXljb25uZWN0aW9uOjM1NzY=,Vinod,Srivastava,Biomedical,1,4,1,2694807,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2694807
YXJyYXljb25uZWN0aW9uOjM1Nzc=,Nathan,Crick,Communication,4.2,3.8,36,2194113,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2194113
YXJyYXljb25uZWN0aW9uOjM1Nzg=,Douglas,Kingman,Agriculture,4.1,3.2,19,2156613,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2156613
